"","sample_event","site","subsample","index","time","length_mm","behavior","distance_cm_per_sec","DistPerTime_Mean","DistPerTime_Median","NND_cm","volume","drift_forage","search_forage","benthic_forage","movement","surface_strike","attack"
"781","before","18.2",3,5,255,86.7316835254844,"Movement",0.0869662213116234,0.0548553890256533,0.045205990547378,31.24444,0.00112969456932791,0,0,0,1,0,0
"782","before","18.2",3,5,258,86.7316835254844,"Movement",0.02063523236549,0.0548553890256533,0.045205990547378,8.8143,0.00112969456932791,0,0,0,1,0,0
"783","before","18.2",3,5,261,86.7316835254844,"Movement",0.0407831953192051,0.0548553890256533,0.045205990547378,36.44651,0.00112969456932791,0,0,0,1,0,0
"784","before","18.2",3,5,261,86.7316835254844,"Movement",0.0407831953192051,0.0548553890256533,0.045205990547378,36.44651,0.00112969456932791,0,0,0,1,0,0
"785","before","18.2",3,5,261,86.7316835254844,"Movement",0.0407831953192051,0.0548553890256533,0.045205990547378,36.44651,0.00112969456932791,0,0,0,1,0,0
"786","before","18.2",3,5,264,86.7316835254844,"Movement",0.0181603784162727,0.0548553890256533,0.045205990547378,36.15102,0.00112969456932791,0,0,0,1,0,0
"787","before","18.2",3,5,264,86.7316835254844,"Movement",0.0181603784162727,0.0548553890256533,0.045205990547378,36.15102,0.00112969456932791,0,0,0,1,0,0
"788","before","18.2",3,5,264,86.7316835254844,"Movement",0.0181603784162727,0.0548553890256533,0.045205990547378,36.15102,0.00112969456932791,0,0,0,1,0,0
"789","before","18.2",3,5,267,86.7316835254844,"Movement",0.0675293097468713,0.0548553890256533,0.045205990547378,70.8335,0.00112969456932791,0,0,0,1,0,0
"790","before","18.2",3,5,267,86.7316835254844,"Movement",0.0675293097468713,0.0548553890256533,0.045205990547378,70.8335,0.00112969456932791,0,0,0,1,0,0
"791","before","18.2",3,5,267,86.7316835254844,"Movement",0.0675293097468713,0.0548553890256533,0.045205990547378,70.8335,0.00112969456932791,0,0,0,1,0,0
"792","before","18.2",3,5,270,86.7316835254844,"Movement",0.0565156862924899,0.0548553890256533,0.045205990547378,NA,0.00112969456932791,0,0,0,1,0,0
"793","before","18.2",3,6,249,91.6936092215972,"Search_Forage",NA,NA,NA,33.08224,16.1810972041219,0,1,0,0,0,0
"794","before","18.2",3,6,252,91.6936092215972,"Movement",2.46986184042,1.60426095881951,1.38805705524029,27.69742,16.1810972041219,0,0,0,1,0,0
"795","before","18.2",3,6,255,91.6936092215972,"Movement",1.33984104755506,1.60426095881951,1.38805705524029,31.24444,16.1810972041219,0,0,0,1,0,0
"796","before","18.2",3,6,258,91.6936092215972,"Search_Forage",2.0058571819625,1.60426095881951,1.38805705524029,8.8143,16.1810972041219,0,1,0,0,0,0
"797","before","18.2",3,6,261,91.6936092215972,"Movement",0.8176876689197,1.60426095881951,1.38805705524029,36.44651,16.1810972041219,0,0,0,1,0,0
"798","before","18.2",3,6,264,91.6936092215972,"Movement",1.38805705524029,1.60426095881951,1.38805705524029,36.15102,16.1810972041219,0,0,0,1,0,0
"799","after","18.3",3,7,90.785896,69.6741211737909,"Search_Forage",NA,NA,NA,NA,1933.76750591157,0,1,0,0,0,0
"800","after","18.3",3,7,93.785896,69.6741211737909,"Search_Forage",12.3481931841403,17.2109053289474,17.9344110150146,NA,1933.76750591157,0,1,0,0,0,0
"801","after","18.3",3,7,95.587502,69.6741211737909,"Surface_Strike",21.3501117876872,17.2109053289474,17.9344110150146,NA,1933.76750591157,0,0,0,0,1,0
"802","after","18.3",3,7,98.587502,69.6741211737909,"Search_Forage",17.9344110150146,17.2109053289474,17.9344110150146,NA,1933.76750591157,0,1,0,0,0,0
"803","before","18.2",3,7,240,70.2675777096763,"Movement",NA,NA,NA,69.16964,1298.27128927411,0,0,0,1,0,0
"804","before","18.2",3,7,243,70.2675777096763,"Movement",0.0404327332038455,5.29232470034844,4.08801476806559,69.34614,1298.27128927411,0,0,0,1,0,0
"805","before","18.2",3,7,246,70.2675777096763,"Movement",0.0259057074406392,5.29232470034844,4.08801476806559,69.3015,1298.27128927411,0,0,0,1,0,0
"806","before","18.2",3,7,249,70.2675777096763,"Movement",0.144747836120461,5.29232470034844,4.08801476806559,33.08224,1298.27128927411,0,0,0,1,0,0
"807","before","18.2",3,7,252,70.2675777096763,"Movement",0.137426682764545,5.29232470034844,4.08801476806559,27.69742,1298.27128927411,0,0,0,1,0,0
"808","before","18.2",3,7,255,70.2675777096763,"Search_Forage",7.81084801732833,5.29232470034844,4.08801476806559,31.24444,1298.27128927411,0,1,0,0,0,0
"809","before","18.2",3,7,258,70.2675777096763,"Search_Forage",16.2586376797692,5.29232470034844,4.08801476806559,8.8143,1298.27128927411,0,1,0,0,0,0
"810","before","18.2",3,7,261,70.2675777096763,"Search_Forage",11.7604606085757,5.29232470034844,4.08801476806559,36.44651,1298.27128927411,0,1,0,0,0,0
"811","before","18.2",3,7,264,70.2675777096763,"Search_Forage",7.36444826986771,5.29232470034844,4.08801476806559,36.15102,1298.27128927411,0,1,0,0,0,0
"812","before","18.2",3,7,267,70.2675777096763,"Search_Forage",4.08801476806559,5.29232470034844,4.08801476806559,70.8335,1298.27128927411,0,1,0,0,0,0
"813","after","18.1",3,7,540,62.5240809325108,"Search_Forage",NA,NA,NA,NA,806.701176144365,0,1,0,0,0,0
"814","after","18.1",3,7,543,62.5240809325108,"Search_Forage",8.16954236838647,6.02649597918933,6.16378171742434,NA,806.701176144365,0,1,0,0,0,0
"815","after","18.1",3,7,546,62.5240809325108,"Search_Forage",6.79918490311206,6.02649597918933,6.16378171742434,NA,806.701176144365,0,1,0,0,0,0
"816","after","18.1",3,7,561,62.5240809325108,"Search_Forage",3.60887811352219,6.02649597918933,6.16378171742434,NA,806.701176144365,0,1,0,0,0,0
"817","after","18.1",3,7,564,62.5240809325108,"Search_Forage",5.52837853173662,6.02649597918933,6.16378171742434,NA,806.701176144365,0,1,0,0,0,0
"818","after","18.3",3,8,90,96.683761668333,"Movement",NA,NA,NA,3.35239,1110.40378140064,0,0,0,1,0,0
"819","after","18.3",3,8,93,96.683761668333,"Movement",1.10513163043981,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"820","after","18.3",3,8,96,96.683761668333,"Movement",0.783651089208427,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"821","after","18.3",3,8,99,96.683761668333,"Search_Forage",13.0187805973678,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,1,0,0,0,0
"822","after","18.3",3,8,102,96.683761668333,"Movement",10.7924158459124,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"823","after","18.3",3,8,105,96.683761668333,"Movement",1.7798984272086,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"824","after","18.3",3,8,108,96.683761668333,"Movement",1.12078903283441,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"825","after","18.3",3,8,111,96.683761668333,"Movement",0.546429467301437,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"826","after","18.3",3,8,114,96.683761668333,"Movement",0.527760748290464,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"827","after","18.3",3,8,117,96.683761668333,"Movement",0.6867301706196,3.07678447300686,0.944391359824118,NA,1110.40378140064,0,0,0,1,0,0
"828","after","18.3",3,8,120,96.683761668333,"Movement",0.406257720885675,3.07678447300686,0.944391359824118,0.9295,1110.40378140064,0,0,0,1,0,0
"829","before","18.4",3,8,210.006577,54.6749480096181,"Drift_Forage",NA,NA,NA,61.28721,1.75963090380263,1,0,0,0,0,0
"830","before","18.4",3,8,213.006577,54.6749480096181,"Drift_Forage",0.465972311365052,0.34282777591142,0.376776899973599,57.16166,1.75963090380263,1,0,0,0,0,0
"831","before","18.4",3,8,216.006577,54.6749480096181,"Drift_Forage",0.511061673142945,0.34282777591142,0.376776899973599,47.97227,1.75963090380263,1,0,0,0,0,0
"832","before","18.4",3,8,216.006577,54.6749480096181,"Drift_Forage",0.511061673142945,0.34282777591142,0.376776899973599,47.97227,1.75963090380263,1,0,0,0,0,0
"833","before","18.4",3,8,216.006577,54.6749480096181,"Drift_Forage",0.511061673142945,0.34282777591142,0.376776899973599,47.97227,1.75963090380263,1,0,0,0,0,0
"834","before","18.4",3,8,219.006577,54.6749480096181,"Drift_Forage",0.399020896878708,0.34282777591142,0.376776899973599,34.31991,1.75963090380263,1,0,0,0,0,0
"835","before","18.4",3,8,219.006577,54.6749480096181,"Drift_Forage",0.399020896878708,0.34282777591142,0.376776899973599,34.31991,1.75963090380263,1,0,0,0,0,0
"836","before","18.4",3,8,219.006577,54.6749480096181,"Drift_Forage",0.399020896878708,0.34282777591142,0.376776899973599,34.31991,1.75963090380263,1,0,0,0,0,0
"837","before","18.4",3,8,222.006577,54.6749480096181,"Drift_Forage",0.480693379808908,0.34282777591142,0.376776899973599,31.84066,1.75963090380263,1,0,0,0,0,0
"838","before","18.4",3,8,225.006577,54.6749480096181,"Drift_Forage",0.310509077309434,0.34282777591142,0.376776899973599,40.4393,1.75963090380263,1,0,0,0,0,0
"839","before","18.4",3,8,228.006577,54.6749480096181,"Drift_Forage",0.268866864150064,0.34282777591142,0.376776899973599,29.71859,1.75963090380263,1,0,0,0,0,0
"840","before","18.4",3,8,231.006577,54.6749480096181,"Drift_Forage",0.0500067250110758,0.34282777591142,0.376776899973599,56.81592,1.75963090380263,1,0,0,0,0,0
"841","before","18.4",3,8,234.006577,54.6749480096181,"Drift_Forage",0.383230874249308,0.34282777591142,0.376776899973599,69.47094,1.75963090380263,1,0,0,0,0,0
"842","before","18.4",3,8,234.006577,54.6749480096181,"Drift_Forage",0.383230874249308,0.34282777591142,0.376776899973599,69.47094,1.75963090380263,1,0,0,0,0,0
"843","before","18.4",3,8,234.006577,54.6749480096181,"Drift_Forage",0.383230874249308,0.34282777591142,0.376776899973599,69.47094,1.75963090380263,1,0,0,0,0,0
"844","before","18.4",3,8,237.006577,54.6749480096181,"Drift_Forage",0.188593031500813,0.34282777591142,0.376776899973599,74.5321,1.75963090380263,1,0,0,0,0,0
"845","before","18.4",3,8,240.006577,54.6749480096181,"Drift_Forage",0.370322925697889,0.34282777591142,0.376776899973599,0.06312,1.75963090380263,1,0,0,0,0,0
"846","before","18.1",3,8,720.00293,70.4658088698636,"Drift_Forage",NA,NA,NA,50.19701,45.9254090438488,1,0,0,0,0,0
"847","before","18.1",3,8,723.00293,70.4658088698636,"Drift_Forage",2.09946200935621,2.97098821826552,2.7989317024601,47.66787,45.9254090438488,1,0,0,0,0,0
"848","before","18.1",3,8,726.00293,70.4658088698636,"Search_Forage",5.16193102598024,2.97098821826552,2.7989317024601,55.86862,45.9254090438488,0,1,0,0,0,0
"849","before","18.1",3,8,729.00293,70.4658088698636,"Drift_Forage",0.137938623492479,2.97098821826552,2.7989317024601,55.35765,45.9254090438488,1,0,0,0,0,0
"850","before","18.1",3,8,732.00293,70.4658088698636,"Drift_Forage",2.7989317024601,2.97098821826552,2.7989317024601,38.89066,45.9254090438488,1,0,0,0,0,0
"851","before","18.1",3,8,735.00293,70.4658088698636,"Drift_Forage",4.65667773003855,2.97098821826552,2.7989317024601,22.34557,45.9254090438488,1,0,0,0,0,0
"852","after","18.3",3,9,99.224998,61.2167414220572,"Search_Forage",NA,NA,NA,NA,2301.69657106631,0,1,0,0,0,0
"853","after","18.3",3,9,102.224998,61.2167414220572,"Search_Forage",11.0531818483081,6.03626226414018,7.67684681611792,NA,2301.69657106631,0,1,0,0,0,0
"854","after","18.3",3,9,105.224998,61.2167414220572,"Search_Forage",7.9367432118268,6.03626226414018,7.67684681611792,NA,2301.69657106631,0,1,0,0,0,0
"855","after","18.3",3,9,108.224998,61.2167414220572,"Search_Forage",9.32822388444011,6.03626226414018,7.67684681611792,NA,2301.69657106631,0,1,0,0,0,0
"856","after","18.3",3,9,111.224998,61.2167414220572,"Search_Forage",6.001568282521,6.03626226414018,7.67684681611792,NA,2301.69657106631,0,1,0,0,0,0
"857","after","18.3",3,9,114.224998,61.2167414220572,"Movement",0.109725960848933,6.03626226414018,7.67684681611792,NA,2301.69657106631,0,0,0,1,0,0
"858","after","18.3",3,9,117.224998,61.2167414220572,"Movement",0.14754584491834,6.03626226414018,7.67684681611792,NA,2301.69657106631,0,0,0,1,0,0
"859","after","18.3",3,9,120.224998,61.2167414220572,"Search_Forage",7.67684681611792,6.03626226414018,7.67684681611792,NA,2301.69657106631,0,1,0,0,0,0
"860","before","18.4",3,9,210.006577,47.9136261208016,"Drift_Forage",NA,NA,NA,61.28721,1030.59036846389,1,0,0,0,0,0
"861","before","18.4",3,9,213.006577,47.9136261208016,"Drift_Forage",3.02252537623456,4.83503106160113,4.85233266126052,57.16166,1030.59036846389,1,0,0,0,0,0
"862","before","18.4",3,9,213.006577,47.9136261208016,"Drift_Forage",3.02252537623456,4.83503106160113,4.85233266126052,57.16166,1030.59036846389,1,0,0,0,0,0
"863","before","18.4",3,9,213.006577,47.9136261208016,"Drift_Forage",3.02252537623456,4.83503106160113,4.85233266126052,57.16166,1030.59036846389,1,0,0,0,0,0
"864","before","18.4",3,9,216.006577,47.9136261208016,"Search_Forage",3.37560942810923,4.83503106160113,4.85233266126052,47.97227,1030.59036846389,0,1,0,0,0,0
"865","before","18.4",3,9,219.006577,47.9136261208016,"Search_Forage",4.85233266126052,4.83503106160113,4.85233266126052,34.31991,1030.59036846389,0,1,0,0,0,0
"866","before","18.4",3,9,222.006577,47.9136261208016,"Search_Forage",2.02943448573403,4.83503106160113,4.85233266126052,31.84066,1030.59036846389,0,1,0,0,0,0
"867","before","18.4",3,9,225.006577,47.9136261208016,"Search_Forage",5.5270783339115,4.83503106160113,4.85233266126052,40.4393,1030.59036846389,0,1,0,0,0,0
"868","before","18.4",3,9,228.006577,47.9136261208016,"Search_Forage",7.10576207323471,4.83503106160113,4.85233266126052,29.71859,1030.59036846389,0,1,0,0,0,0
"869","before","18.4",3,9,229.006577,47.9136261208016,"Search_Forage",7.9324750727234,4.83503106160113,4.85233266126052,NA,1030.59036846389,0,1,0,0,0,0
"870","before","18.1",3,9,720.00293,49.5098488712303,"Drift_Forage",NA,NA,NA,50.19701,34.4365542193302,1,0,0,0,0,0
"871","before","18.1",3,9,723.00293,49.5098488712303,"Benthic_Forage",0.387724488177137,1.56593105088044,0.618427483495572,47.66787,34.4365542193302,0,0,1,0,0,0
"872","before","18.1",3,9,726.00293,49.5098488712303,"Drift_Forage",0.691779285054288,1.56593105088044,0.618427483495572,55.86862,34.4365542193302,1,0,0,0,0,0
"873","before","18.1",3,9,729.00293,49.5098488712303,"Drift_Forage",0.618427483495572,1.56593105088044,0.618427483495572,55.35765,34.4365542193302,1,0,0,0,0,0
"874","before","18.1",3,9,732.00293,49.5098488712303,"Surface_Strike",5.19865040487092,1.56593105088044,0.618427483495572,38.89066,34.4365542193302,0,0,0,0,1,0
"875","before","18.1",3,9,735.00293,49.5098488712303,"Search_Forage",1.38546027893364,1.56593105088044,0.618427483495572,22.34557,34.4365542193302,0,1,0,0,0,0
"876","before","18.1",3,9,738.00293,49.5098488712303,"Search_Forage",5.26977199513166,1.56593105088044,0.618427483495572,NA,34.4365542193302,0,1,0,0,0,0
"877","before","18.1",3,9,741.00293,49.5098488712303,"Drift_Forage",0.187116652066744,1.56593105088044,0.618427483495572,NA,34.4365542193302,1,0,0,0,0,0
"878","before","18.1",3,9,744.00293,49.5098488712303,"Drift_Forage",0.0915166124160598,1.56593105088044,0.618427483495572,NA,34.4365542193302,1,0,0,0,0,0
"879","before","18.1",3,9,747.00293,49.5098488712303,"Search_Forage",0.262932257777973,1.56593105088044,0.618427483495572,NA,34.4365542193302,0,1,0,0,0,0
"880","before","18.4",3,10,225.006577,70.3864996552755,"Search_Forage",NA,NA,NA,40.4393,160.892453838326,0,1,0,0,0,0
"881","before","18.4",3,10,228.006577,70.3864996552755,"Search_Forage",4.68942367663478,3.85617587846125,4.28607924398733,29.71859,160.892453838326,0,1,0,0,0,0
"882","before","18.4",3,10,231.006577,70.3864996552755,"Search_Forage",7.03556568455612,3.85617587846125,4.28607924398733,56.81592,160.892453838326,0,1,0,0,0,0
"883","before","18.4",3,10,234.006577,70.3864996552755,"Search_Forage",4.28607924398733,3.85617587846125,4.28607924398733,69.47094,160.892453838326,0,1,0,0,0,0
"884","before","18.4",3,10,237.006577,70.3864996552755,"Drift_Forage",1.8567802450449,3.85617587846125,4.28607924398733,74.5321,160.892453838326,1,0,0,0,0,0
"885","before","18.4",3,10,237.006577,70.3864996552755,"Drift_Forage",1.8567802450449,3.85617587846125,4.28607924398733,74.5321,160.892453838326,1,0,0,0,0,0
"886","before","18.4",3,10,237.006577,70.3864996552755,"Drift_Forage",1.8567802450449,3.85617587846125,4.28607924398733,74.5321,160.892453838326,1,0,0,0,0,0
"887","before","18.4",3,10,240.006577,70.3864996552755,"Drift_Forage",1.4130305420831,3.85617587846125,4.28607924398733,0.06312,160.892453838326,1,0,0,0,0,0
"888","before","18.3",3,10,490.039551,45.7237498982082,"Search_Forage",NA,NA,NA,NA,3516.09651965299,0,1,0,0,0,0
"889","before","18.3",3,10,490.923767,45.7237498982082,"Benthic_Forage",25.9238593804092,10.1106292906317,5.40684971308594,NA,3516.09651965299,0,0,1,0,0,0
"890","before","18.3",3,10,493.923767,45.7237498982082,"Benthic_Forage",4.61253169150356,10.1106292906317,5.40684971308594,NA,3516.09651965299,0,0,1,0,0,0
"891","before","18.3",3,10,497.113281,45.7237498982082,"Benthic_Forage",3.21958557554242,10.1106292906317,5.40684971308594,NA,3516.09651965299,0,0,1,0,0,0
"892","before","18.3",3,10,500.113281,45.7237498982082,"Search_Forage",15.4855408034922,10.1106292906317,5.40684971308594,NA,3516.09651965299,0,1,0,0,0,0
"893","before","18.3",3,10,503.113281,45.7237498982082,"Benthic_Forage",5.40684971308594,10.1106292906317,5.40684971308594,NA,3516.09651965299,0,0,1,0,0,0
"894","before","18.3",3,10,505.771942,45.7237498982082,"Search_Forage",0.483205069207645,10.1106292906317,5.40684971308594,NA,3516.09651965299,0,1,0,0,0,0
"895","before","18.3",3,10,508.771942,45.7237498982082,"Benthic_Forage",15.6428328011808,10.1106292906317,5.40684971308594,NA,3516.09651965299,0,0,1,0,0,0
"896","before","18.3",3,11,496.128967,65.0327104275426,"Search_Forage",NA,NA,NA,NA,76.8162352455969,0,1,0,0,0,0
"897","before","18.3",3,11,499.128967,65.0327104275426,"Search_Forage",8.98582836063425,5.62419979880405,6.9919600902196,NA,76.8162352455969,0,1,0,0,0,0
"898","before","18.3",3,11,502.128967,65.0327104275426,"Benthic_Forage",6.9919600902196,5.62419979880405,6.9919600902196,NA,76.8162352455969,0,0,1,0,0,0
"899","before","18.3",3,11,508.674835,65.0327104275426,"Search_Forage",0.8948109455583,5.62419979880405,6.9919600902196,NA,76.8162352455969,0,1,0,0,0,0
"900","before","18.5",3,12,360.924988,43.8272634839571,"Benthic_Forage",NA,NA,NA,46.12506,920.983038461706,0,0,1,0,0,0
"901","before","18.5",3,12,363.924988,43.8272634839571,"Benthic_Forage",0.869365153300192,4.42935761415919,3.86283436695369,52.53471,920.983038461706,0,0,1,0,0,0
"902","before","18.5",3,12,366.924988,43.8272634839571,"Benthic_Forage",2.57663339400906,4.42935761415919,3.86283436695369,73.88515,920.983038461706,0,0,1,0,0,0
"903","before","18.5",3,12,369.924988,43.8272634839571,"Search_Forage",1.4088159294368,4.42935761415919,3.86283436695369,NA,920.983038461706,0,1,0,0,0,0
"904","before","18.5",3,12,375.537506,43.8272634839571,"Search_Forage",5.14903533989832,4.42935761415919,3.86283436695369,NA,920.983038461706,0,1,0,0,0,0
"905","before","18.5",3,12,378.424988,43.8272634839571,"Search_Forage",5.24272321855548,4.42935761415919,3.86283436695369,NA,920.983038461706,0,1,0,0,0,0
"906","before","18.5",3,12,381.075012,43.8272634839571,"Search_Forage",11.3295726497553,4.42935761415919,3.86283436695369,NA,920.983038461706,0,1,0,0,0,0
"907","before","18.3",3,12,504.837677,54.8855891799415,"Search_Forage",NA,NA,NA,NA,NA,0,1,0,0,0,0
"908","before","18.3",3,12,507.837677,54.8855891799415,"Search_Forage",5.97025392492281,7.08454604090445,7.08454604090445,NA,NA,0,1,0,0,0,0
"909","before","18.3",3,12,509.692505,54.8855891799415,"Attack",8.1988381568861,7.08454604090445,7.08454604090445,NA,NA,0,0,0,0,0,1
"910","after","18.4",3,12,570.00293,46.1341205073046,"Drift_Forage",NA,NA,NA,0.12303,9827.11842016465,1,0,0,0,0,0
"911","after","18.4",3,12,573.00293,46.1341205073046,"Movement",9.30480378614073,11.4565134553491,9.30480378614073,28.00342,9827.11842016465,0,0,0,1,0,0
"912","after","18.4",3,12,576.00293,46.1341205073046,"Movement",23.3430579386337,11.4565134553491,9.30480378614073,9.17066,9827.11842016465,0,0,0,1,0,0
